ID;protocol;browser_type;login_attempts;duration;packet_size;encryption_used;ip_reputation_score;failed_logins;unusual_time_access;attack
972;TCP;Firefox;4.0;526.6642828846236;668;DES;0.4274118269012359;3;0;Y
973;TCP;Chrome;3.0;674.818189830666;369;DES;0.2351112830892259;2;0;N
974;TCP;Chrome;3.0;1143.1255655851407;410;;0.0576367553897943;1;0;N
975;UDP;Chrome;3.0;97.67388669340647;122;AES;0.1440439160663207;3;0;Y
976;TCP;Firefox;4.0;1059.2146183760788;409;;0.245680731715919;1;1;Y
977;TCP;Chrome;1.0;282.7777157868866;64;AES;0.5241996524413384;1;0;N
978;TCP;Firefox;3.0;393.0295303990449;183;DES;0.1965268474899249;0;0;N
979;ICMP;Chrome;3.0;251.2097381248445;652;AES;0.5123161495028007;3;0;Y
980;TCP;Edge;6.0;133.35910726887045;657;AES;0.1946299024973999;3;0;Y
981;TCP;Chrome;6.0;358.85848810475613;585;DES;0.560041204958615;3;0;Y
982;TCP;Chrome;4.0;79.5371705407695;306;AES;0.2730454646839921;1;0;N
983;TCP;Chrome;5.0;1490.3194516648036;490;AES;0.3974308187087733;3;1;Y
984;TCP;Chrome;6.0;292.1648148091578;499;AES;0.56732095242808;2;0;N
985;TCP;Chrome;1.0;848.1688789708412;268;DES;0.1485662823799822;1;0;N
986;UDP;Unknown;4.0;281.57233305379174;800;DES;0.3058086861940067;2;1;Y
987;ICMP;Edge;3.0;189.29113836972755;675;;0.4144082095642039;1;0;N
988;TCP;Chrome;2.0;1000.4521837459188;455;;0.2110000204185791;2;0;N
989;TCP;Firefox;8.0;782.54103732388;505;DES;0.6567181707752889;3;0;Y
990;TCP;Chrome;2.0;196.82778446770087;541;AES;0.3615667296490213;2;0;Y
991;TCP;Chrome;1.0;757.598220149734;91;AES;0.5719124887266595;3;0;Y
992;TCP;Edge;1.0;4.011382396269276;450;AES;0.3554403843410815;2;0;N
993;TCP;Edge;2.0;155.75626000012613;363;AES;0.1305808472380685;1;0;N
994;TCP;Safari;2.0;1040.839304245821;299;;0.176615068524232;2;1;N
995;UDP;Chrome;4.0;422.3105133500738;443;;0.115794936736913;2;1;N
996;UDP;Edge;6.0;182.1519834877525;859;AES;0.381430018298796;1;0;N
997;TCP;Edge;6.0;564.040399066452;628;;0.3353713286980385;2;0;N
998;TCP;Chrome;8.0;500.7153790010354;385;;0.285087724736603;0;0;Y
999;UDP;Chrome;8.0;803.9583172206454;614;;0.3522015047438502;1;0;Y
1000;ICMP;Chrome;6.0;60.24304052281767;779;AES;0.5117006890797987;1;0;N
1001;TCP;Chrome;3.0;1368.953420912497;684;AES;0.3781896086190079;4;0;Y
1002;TCP;Firefox;6.0;48.035094478996434;511;AES;0.0102899118579915;1;0;Y
1003;TCP;Chrome;5.0;483.8970187322639;370;AES;0.1492671664175647;3;0;Y
1004;TCP;Firefox;4.0;991.6054430540072;639;AES;0.1873321956950991;3;0;Y
1005;TCP;Firefox;6.0;338.2652706074052;578;AES;0.0401508852887536;1;0;N
1006;TCP;Firefox;5.0;1927.41078171901;679;;0.3588173529266509;0;0;N
1007;TCP;Chrome;3.0;1125.955095186992;627;AES;0.2581307010433557;2;0;Y
1008;TCP;Chrome;4.0;444.1676982832937;709;DES;0.2668065600102141;0;0;N
1009;TCP;Chrome;3.0;162.50255513387043;392;;0.4313625859965748;2;0;N
1010;ICMP;Chrome;2.0;35.52849790166592;763;;0.1393460916696726;1;0;N
1011;TCP;Firefox;8.0;1294.235494125384;539;DES;0.483831444143884;0;0;Y
1012;TCP;Firefox;4.0;172.8094798242081;915;DES;0.581493991553437;0;0;N
1013;TCP;Firefox;2.0;251.4116063606738;362;AES;0.2011119335342391;2;0;N
1014;TCP;Chrome;2.0;8.346075043471972;847;AES;0.6215404208125981;2;0;Y
1015;TCP;Unknown;3.0;14.716032862020286;539;AES;0.8157980022961487;3;0;Y
1016;TCP;Chrome;2.0;209.52666627081192;369;AES;0.4465821935590527;2;0;N
1017;TCP;Chrome;5.0;1650.0265497266;403;;0.2786381880213396;1;0;N
1018;TCP;Firefox;4.0;1214.3007020037912;435;AES;0.2439963445753521;2;0;Y
1019;TCP;Chrome;5.0;1175.2995586528618;584;AES;0.2591185799314658;2;0;N
1020;UDP;Edge;4.0;1403.731769985138;604;DES;0.1452766270165708;2;0;N
1021;TCP;Firefox;2.0;165.23917391117385;385;DES;0.676142492572408;1;0;Y
1022;TCP;Edge;4.0;3093.077360516057;495;AES;0.2385761523586229;2;0;N
1023;TCP;Chrome;5.0;211.37312053112325;928;AES;0.1645668581021725;1;0;N
1024;TCP;Chrome;1.0;129.94912367701988;845;DES;0.3578179280944935;1;0;Y
1025;TCP;Chrome;5.0;279.2428980453233;587;DES;0.4546054621809188;2;0;N
1026;TCP;Edge;4.0;604.7900860349506;507;DES;0.2768057338488149;2;1;N
1027;ICMP;Chrome;5.0;106.30470777504904;524;AES;0.4633956940087819;1;0;Y
1028;UDP;Chrome;2.0;1073.4271257061798;622;AES;0.3255772103979404;0;0;N
1029;TCP;Chrome;5.0;371.56937321838217;295;AES;0.397231856711297;3;0;Y
1030;UDP;Edge;4.0;672.235486958473;448;AES;0.2257105590726376;2;0;N
1031;TCP;Edge;1.0;1060.1173368363684;166;AES;0.1085758835204075;3;0;Y
1032;ICMP;Chrome;4.0;1857.3633435462548;579;;0.5064636238104138;1;1;N
1033;TCP;Chrome;4.0;1368.9416245006823;629;DES;0.5568150628899111;4;1;Y
1034;TCP;Chrome;10.0;616.8327947273677;403;DES;0.1675837764232404;1;0;Y
1035;TCP;Chrome;5.0;3783.94258607565;814;AES;0.6142411780478197;3;0;Y
1036;TCP;Chrome;3.0;603.5742552458066;254;AES;0.4986832841283682;2;0;N
1037;UDP;Chrome;3.0;614.2485798462133;207;AES;0.7821690450501914;1;0;Y
1038;UDP;Firefox;2.0;138.0441895448075;544;AES;0.2108858072618565;1;0;N
1039;TCP;Chrome;6.0;128.81184769903112;709;DES;0.1988392283957791;2;0;N
1040;UDP;Edge;3.0;147.81271466441842;836;DES;0.2417128175689864;2;0;N
1041;UDP;Firefox;2.0;716.840287692918;408;;0.524924816886559;2;0;N
1042;TCP;Chrome;1.0;429.1498753153213;715;DES;0.1919653392020392;3;0;Y
1043;TCP;Firefox;4.0;390.0578083893631;492;;0.3550864631044257;2;0;N
1044;TCP;Chrome;6.0;109.16755044839276;465;;0.2861490732885961;0;0;N
1045;TCP;Firefox;5.0;383.83660387881656;676;;0.3723514989202343;0;0;N
1046;TCP;Chrome;5.0;379.8391233213124;630;DES;0.2399623303433727;2;1;N
1047;TCP;Chrome;5.0;775.7835376034677;184;AES;0.1043062038930779;1;0;N
1048;TCP;Edge;1.0;393.3541309813079;795;AES;0.3155339674995729;4;1;Y
1049;TCP;Chrome;4.0;434.0759934422773;776;;0.8830242313284681;2;0;Y
1050;UDP;Edge;3.0;254.56026576512116;374;AES;0.6657856653798536;1;0;Y
1051;TCP;Edge;6.0;112.79375803941186;579;AES;0.619249148014944;3;0;Y
1052;TCP;Chrome;2.0;285.35239588133123;598;AES;0.3063029264200075;0;0;N
1053;TCP;Firefox;4.0;34.96537134318748;552;DES;0.7077903686438567;1;0;Y
1054;TCP;Chrome;5.0;182.2334388420055;389;;0.1469085962091802;0;0;N
1055;TCP;Firefox;7.0;314.37772045002947;365;AES;0.1312445182782391;3;1;Y
1056;TCP;Edge;3.0;125.92799429520775;494;AES;0.4570682582624308;0;0;N
1057;TCP;Edge;6.0;874.8273361783977;734;DES;0.3651053238103662;2;0;N
1058;TCP;Firefox;3.0;263.6537368591982;608;DES;0.5460359231798372;3;0;Y
1059;TCP;Chrome;4.0;764.7065646577881;425;AES;0.2402812346697087;1;0;N
1060;TCP;Unknown;5.0;826.0026288798;654;;0.5056016204727072;2;0;Y
1061;TCP;Unknown;4.0;474.3349700168984;64;DES;0.1372202845483;0;0;Y
1062;TCP;Chrome;3.0;476.9709364434849;729;AES;0.6452118533405042;0;0;Y
1063;TCP;Chrome;3.0;696.7924873146984;152;AES;0.1643780619539865;3;1;Y
1064;TCP;Unknown;5.0;243.5440072188964;427;AES;0.559804549671735;1;1;Y
1065;UDP;Unknown;7.0;17.179111690344527;276;;0.4871451082531851;1;0;Y
1066;TCP;Safari;3.0;828.5654254925516;241;AES;0.2609391931795491;3;1;Y
1067;UDP;Chrome;6.0;750.2676823881028;732;AES;0.2066217870197118;1;0;N
1068;UDP;Firefox;3.0;517.5928651917283;406;AES;0.2479562427335247;1;0;N
1069;TCP;Chrome;7.0;1668.4682078348671;569;DES;0.4665259139308896;1;0;Y
1070;TCP;Chrome;3.0;568.437883877533;490;AES;0.6979769700110211;2;0;Y
1071;TCP;Unknown;5.0;289.34385936499194;595;DES;0.2220934135544943;4;0;Y
1072;TCP;Edge;13.0;1000.1040207227896;515;AES;0.523823895925014;0;0;Y
1073;TCP;Chrome;3.0;2624.6758884278383;243;;0.5969908646369559;2;0;N
1074;TCP;Chrome;8.0;1068.1126801671082;699;DES;0.4372428769079565;2;0;Y
1075;TCP;Chrome;5.0;1916.180451523356;401;AES;0.4739292971908922;2;0;N
1076;TCP;Chrome;3.0;95.6705816855896;188;AES;0.5574063524961002;2;0;N
1077;UDP;Chrome;7.0;103.1638656139977;414;AES;0.1541120645827431;2;0;Y
1078;TCP;Chrome;4.0;134.36171253162152;800;DES;0.1775148237593637;2;0;N
1079;UDP;Chrome;5.0;970.8265188274992;670;DES;0.1913542717642889;1;0;N
1080;ICMP;Safari;7.0;395.0529699407668;430;;0.6166008508191857;0;1;Y
1081;ICMP;Chrome;6.0;519.6275612821079;430;AES;0.4150022895994329;1;0;N
1082;UDP;Edge;4.0;242.9625722216791;435;AES;0.3858505951638935;3;0;Y
1083;TCP;Chrome;3.0;1065.7656315336856;915;DES;0.4207438376102839;2;0;N
1084;TCP;Firefox;6.0;1493.2621878298935;576;DES;0.2666955399067172;1;0;N
1085;TCP;Firefox;4.0;139.68667399595648;586;DES;0.5873420742664075;0;1;Y
1086;TCP;Safari;2.0;171.28176465348804;706;AES;0.1340503643630828;3;0;Y
1087;UDP;Chrome;2.0;331.68634101788814;547;;0.2398186450345621;1;0;N
1088;ICMP;Edge;5.0;262.988380446275;448;AES;0.6730727772772298;2;0;Y
1089;TCP;Edge;1.0;606.6378278418492;460;AES;0.30723869379292;2;0;N
1090;TCP;Chrome;5.0;1117.3318353200257;485;AES;0.1561076528594377;0;0;N
1091;TCP;Chrome;4.0;1261.087644821543;492;AES;0.6100178468770278;1;0;Y
1092;TCP;Chrome;1.0;187.0094687858032;645;;0.586048098552625;3;1;Y
1093;TCP;Chrome;4.0;154.46193537656336;510;AES;0.5583171310151086;4;0;Y
1094;TCP;Chrome;1.0;361.6609057303021;646;AES;0.2930586847545438;1;0;N
1095;UDP;Firefox;2.0;127.87585384616378;483;AES;0.1017023536170729;1;0;N
1096;TCP;Chrome;4.0;77.02994354395133;515;AES;0.1483756163794598;1;1;N
1097;UDP;Chrome;3.0;222.2715287025508;100;;0.1960848935717455;0;0;N
1098;TCP;Safari;5.0;400.6260158500573;683;;0.2868997886726938;4;0;Y
1099;UDP;Firefox;2.0;709.0781576843634;569;AES;0.3074721371265356;1;0;N
1100;TCP;Chrome;3.0;1027.795820868021;699;AES;0.3334847847601467;1;1;N
1101;UDP;Firefox;3.0;201.6578932460209;64;;0.8162006429066084;3;1;Y
1102;TCP;Chrome;4.0;1365.9220230622875;917;DES;0.1220051214798792;2;0;N
1103;TCP;Chrome;2.0;27.400541033574395;472;DES;0.0879294997974005;1;0;N
1104;TCP;Chrome;3.0;469.6557728786983;721;DES;0.4939507685084571;0;1;N
1105;UDP;Chrome;2.0;802.0816197285209;292;DES;0.0869844737865467;0;0;N
1106;TCP;Firefox;4.0;275.4177729297534;622;AES;0.2908844700855713;1;0;N
1107;TCP;Firefox;2.0;920.8309510431544;289;DES;0.4406696937697273;1;0;N
1108;TCP;Unknown;4.0;1614.2466412577694;375;DES;0.0969519370864961;1;0;Y
1109;TCP;Firefox;9.0;74.89165656278581;882;;0.5329045401359692;0;0;Y
1110;UDP;Chrome;9.0;574.8711511337679;461;AES;0.1435844194847169;0;0;Y
1111;TCP;Edge;1.0;15.159124010377814;543;AES;0.1677289120953251;2;0;N
1112;TCP;Chrome;1.0;262.3303780233085;674;AES;0.315840152830152;0;0;N
1113;ICMP;Chrome;1.0;117.81711013607384;599;DES;0.4334782035997312;2;0;Y
1114;UDP;Firefox;5.0;783.1182392079797;530;DES;0.3851986048088347;0;0;Y
1115;UDP;Chrome;6.0;228.7428002215701;572;AES;0.2725838896644112;2;0;N
1116;TCP;Chrome;5.0;265.4723341831037;980;DES;0.4490901216409427;1;0;Y
1117;TCP;Chrome;2.0;184.1650391385847;488;DES;0.319736200886747;1;0;Y
1118;TCP;Chrome;5.0;223.562160068093;540;AES;0.4522002131622228;1;0;N
1119;UDP;Chrome;4.0;204.02757850917985;710;AES;0.5383924072977625;1;0;Y
1120;TCP;Unknown;5.0;957.521810129482;721;;0.418712325213859;2;0;Y
1121;TCP;Edge;2.0;2495.4126462088125;737;DES;0.1522618474101554;2;0;N
1122;TCP;Chrome;2.0;539.0387444620737;627;DES;0.2887082435316084;2;0;N
1123;TCP;Unknown;1.0;733.8085531314982;271;;0.3158799892225623;1;0;N
1124;UDP;Chrome;7.0;1363.4655739705647;826;AES;0.1679949660152818;1;0;Y
1125;TCP;Edge;3.0;517.172949926916;270;AES;0.3650029609588222;0;1;N
1126;TCP;Unknown;1.0;287.6568700957884;560;AES;0.2851660044251404;2;0;N
1127;UDP;Edge;6.0;2412.3370126105506;349;AES;0.1190205210020363;2;0;N
1128;TCP;Edge;4.0;1892.9018689266836;487;;0.1223841935428572;2;0;Y
1129;TCP;Unknown;6.0;199.1381600750973;565;AES;0.330268913803708;0;0;Y
1130;ICMP;Chrome;1.0;971.4244571489954;564;AES;0.4955960379954127;1;1;N
1131;ICMP;Edge;5.0;833.3460702461568;584;AES;0.3152813648223707;3;1;Y
1132;TCP;Chrome;4.0;839.0189386557257;822;;0.4868656011725923;1;0;N
1133;TCP;Firefox;2.0;1420.4082546499824;590;DES;0.3293615374094488;0;0;N
1134;TCP;Chrome;3.0;896.9455531458007;451;DES;0.2199111948292063;1;0;N
1135;UDP;Chrome;5.0;583.855310438756;692;AES;0.0139490841475986;0;1;N
1136;UDP;Chrome;3.0;1496.9847221984514;737;AES;0.1977576803915906;0;0;N
1137;TCP;Edge;4.0;246.13477916772;254;;0.3204078994748288;1;0;N
1138;TCP;Firefox;3.0;909.613570511592;619;DES;0.3850520807469007;1;1;N
1139;TCP;Chrome;10.0;967.2426270175245;640;AES;0.1107696192144518;2;0;Y
1140;TCP;Edge;2.0;1634.1496207114342;440;DES;0.4261470608561206;0;0;N
1141;TCP;Firefox;2.0;5105.303538220236;775;AES;0.2966616306852894;4;1;Y
1142;UDP;Chrome;6.0;652.3445904659508;469;AES;0.3819451239727479;0;1;Y
1143;TCP;Chrome;3.0;529.9608185255137;525;DES;0.4372191109631793;2;0;N
1144;TCP;Chrome;3.0;734.4002156054077;465;AES;0.0285325918128976;0;0;N
1145;TCP;Chrome;6.0;859.9422693736374;503;;0.5440106298884128;1;0;N
1146;TCP;Firefox;1.0;998.5744788819244;280;DES;0.5701296897832435;3;0;Y
1147;TCP;Chrome;5.0;264.1605841403103;211;;0.3877557126325603;1;0;Y
1148;TCP;Chrome;1.0;534.0340580303412;818;AES;0.5046823835689607;1;0;N
1149;TCP;Edge;9.0;370.79821255332376;330;DES;0.2145834829977306;2;0;Y
1150;TCP;Safari;3.0;31.63598383342571;301;DES;0.3147740488476515;2;0;N
1151;TCP;Chrome;6.0;752.3098623780115;69;DES;0.2770811220964773;3;1;Y
1152;UDP;Safari;1.0;1662.3670576286816;372;DES;0.2222307233191188;3;0;Y
1153;TCP;Chrome;3.0;2035.4471760351732;235;DES;0.5809053708934138;2;0;Y
1154;TCP;Chrome;5.0;582.8929105744006;828;AES;0.1945203151637257;0;0;N
1155;UDP;Firefox;3.0;1161.552819141306;701;;0.5102950896140471;1;0;N
1156;TCP;Firefox;5.0;996.9831625480404;362;AES;0.2704608872809949;1;1;N
1157;ICMP;Unknown;5.0;207.9476704544835;950;;0.1420237268582869;1;0;Y
1158;TCP;Edge;6.0;51.98122418725109;696;;0.0383262443798669;0;0;N
1159;UDP;Chrome;6.0;1102.2052256805234;435;DES;0.184773541671754;0;0;Y
1160;ICMP;Chrome;5.0;265.8026366202932;64;;0.3937258229972246;1;0;N
1161;UDP;Firefox;2.0;637.7090435671972;958;DES;0.0996480051471389;2;0;N
1162;TCP;Edge;4.0;593.9781426792313;222;;0.3404207973052711;0;0;N
1163;TCP;Edge;2.0;1362.4448042362278;170;AES;0.5564048618879487;3;1;Y
1164;TCP;Firefox;5.0;827.7118791770085;704;AES;0.3503173789029103;3;0;Y
1165;TCP;Edge;3.0;1502.624522912805;987;DES;0.2046651988929065;2;0;N
1166;UDP;Chrome;3.0;1116.2228195498744;776;AES;0.6404401977358218;0;0;Y
1167;TCP;Chrome;3.0;6949.999695866189;612;DES;0.3055388556890352;4;0;Y
1168;TCP;Firefox;7.0;1595.3451750808415;618;AES;0.5403053521739393;2;0;Y
1169;TCP;Chrome;7.0;189.66883883820597;670;;0.6391820610465421;2;0;Y
1170;TCP;Chrome;4.0;2603.3727799053413;651;DES;0.4204067375289869;1;1;Y
1171;UDP;Firefox;1.0;332.5751700766388;556;AES;0.1340629427222592;0;0;N
1172;UDP;Chrome;5.0;748.8683356418901;520;AES;0.2300309316073403;2;1;N
1173;TCP;Chrome;6.0;2268.944028058564;487;DES;0.4175822521875612;1;0;N
1174;TCP;Edge;2.0;192.80703555182535;349;;0.3144369318994751;0;0;N
1175;TCP;Safari;3.0;1557.6027848856522;443;AES;0.2263278633846245;0;0;N
1176;TCP;Chrome;4.0;2448.687901725349;161;AES;0.3922231356409701;1;0;Y
1177;ICMP;Chrome;1.0;1537.951042666066;480;;0.1041325115988053;3;0;Y
1178;UDP;Edge;2.0;1368.1642117461608;302;;0.3446654421917947;1;1;Y
1179;TCP;Edge;4.0;245.88819648757897;279;AES;0.31061159063164;3;0;Y
1180;TCP;Edge;5.0;418.18316371633273;535;AES;0.6289446300908422;1;0;Y
1181;TCP;Chrome;2.0;1142.8073058363427;778;DES;0.5588716949806902;4;0;Y
1182;TCP;Chrome;2.0;100.60063324298744;683;DES;0.6093943430362498;3;0;Y
1183;TCP;Firefox;3.0;1754.070499292083;185;DES;0.3478212251812165;2;0;N
1184;TCP;Chrome;2.0;188.8381290805134;302;AES;0.3820433942538568;2;0;N
1185;TCP;Edge;4.0;665.5719472762522;688;AES;0.2110040114759075;0;0;N
1186;TCP;Firefox;3.0;88.79844028276031;303;DES;0.4132830997761684;1;0;N
1187;TCP;Chrome;2.0;163.84020502315866;455;AES;0.3568601596912426;1;0;N
1188;ICMP;Edge;4.0;704.5459624071735;610;AES;0.2320528464553709;3;0;Y
1189;UDP;Safari;3.0;805.5024209213567;306;DES;0.1487106991301847;1;0;N
1190;TCP;Chrome;3.0;251.49633418510084;521;AES;0.1968461373714638;2;0;Y
1191;TCP;Chrome;4.0;101.44649501989778;233;DES;0.0604347391676996;1;0;N
1192;TCP;Firefox;3.0;638.017086107142;379;DES;0.343880051906603;1;0;N
1193;TCP;Chrome;5.0;1469.2607420973611;563;AES;0.3830109174477458;1;1;N
1194;TCP;Chrome;2.0;179.96174027813086;181;DES;0.3771690126142335;1;0;N
1195;UDP;Chrome;6.0;940.9961269603808;588;DES;0.3031592224099831;2;0;N
1196;TCP;Edge;3.0;390.05333784519365;496;AES;0.1406363407955321;2;0;N
1197;TCP;Firefox;4.0;2293.000139827136;610;DES;0.3993048635073596;2;0;N
1198;TCP;Chrome;2.0;68.94594237455235;544;AES;0.5726426100452199;2;0;N
1199;UDP;Firefox;1.0;32.6312247078907;772;AES;0.6279275311449632;3;0;Y
1200;UDP;Firefox;5.0;106.19291770807618;525;AES;0.1538287163517417;0;0;N
1201;TCP;Chrome;1.0;1220.242281668357;414;DES;0.0617150963047975;2;0;N
1202;TCP;Chrome;1.0;2048.7710695724063;524;DES;0.390649072633019;1;0;N
1203;TCP;Firefox;3.0;1382.922482040181;608;AES;0.2150406944644404;2;1;N
1204;TCP;Safari;4.0;1012.2021435928436;509;;0.0625306941545993;3;0;Y
1205;TCP;Edge;6.0;47.44734926783524;508;AES;0.4594674230130876;1;0;N
1206;TCP;Firefox;4.0;192.44704690412064;359;AES;0.2663623987642204;3;0;Y
1207;TCP;Edge;1.0;2191.3734498201466;367;AES;0.1874266765896967;1;1;N
1208;TCP;Firefox;3.0;779.9690645033343;219;AES;0.3737578910481886;3;0;Y
1209;TCP;Edge;1.0;505.37711034001046;849;;0.2226903503160646;0;0;N
1210;UDP;Edge;5.0;845.1600485312272;251;DES;0.1233591793406283;1;0;N
1211;TCP;Edge;4.0;157.3899845962812;361;DES;0.0604176566989075;2;0;N
1212;TCP;Edge;3.0;1786.9620328339731;356;AES;0.2406028781957326;3;1;Y
1213;TCP;Chrome;5.0;854.397321224625;678;AES;0.460803369212243;0;0;N
1214;TCP;Chrome;5.0;509.78327919312864;441;;0.3767618761097346;3;0;Y
1215;TCP;Edge;3.0;489.07031447776046;749;AES;0.5836105540631846;0;0;Y
1216;TCP;Edge;4.0;1382.4759792700506;365;AES;0.5823640505367031;3;0;Y
1217;TCP;Edge;6.0;294.38349594364945;555;AES;0.0769823069991424;3;1;Y
1218;TCP;Chrome;3.0;117.99465924741178;332;AES;0.0149469182993614;2;0;N
1219;TCP;Edge;2.0;164.31122416328688;929;DES;0.1951355390759607;3;0;Y
1220;TCP;Edge;1.0;67.69371745234086;262;AES;0.1469834345540616;0;0;Y
1221;ICMP;Chrome;7.0;567.1983980950358;561;;0.6880574293656003;3;0;Y
1222;TCP;Chrome;6.0;904.7221076295184;626;AES;0.1766346070570635;1;0;N
1223;TCP;Unknown;3.0;2174.301070690344;582;AES;0.1618482983922334;1;0;N
1224;TCP;Chrome;1.0;1111.6476657580995;462;;0.2137065809988326;0;0;Y
1225;UDP;Chrome;5.0;699.9476761428981;474;DES;0.2984868068705875;2;0;N
1226;TCP;Edge;5.0;1595.8093926411457;508;DES;0.5150382228022813;0;0;N
1227;UDP;Firefox;3.0;1782.079023991923;470;AES;0.2270926657024665;0;0;N
1228;UDP;Chrome;5.0;996.907783307956;692;AES;0.299314671997227;1;0;N
1229;TCP;Firefox;7.0;46.34450817455319;942;;0.2374388214838992;0;0;Y
1230;TCP;Chrome;4.0;275.9804214095834;388;DES;0.3337882775525534;3;0;Y
1231;TCP;Chrome;4.0;327.80258121074246;226;AES;0.4049269447657442;0;0;N
1232;UDP;Chrome;7.0;4756.096559023084;482;AES;0.1185088646812031;2;0;Y
1233;TCP;Chrome;5.0;499.13958228263846;1015;AES;0.6017466114672413;2;0;Y
1234;TCP;Chrome;2.0;1148.002049405406;339;;0.1546152498637209;2;0;N
1235;TCP;Firefox;4.0;1344.7354189327727;827;DES;0.5139927792855606;0;0;N
1236;TCP;Chrome;2.0;847.3443220447915;835;DES;0.1085121591979315;3;0;Y
1237;TCP;Chrome;6.0;14.75643358183346;389;DES;0.0812388042849894;2;0;Y
1238;TCP;Firefox;3.0;15.631308460116127;613;;0.490456116674819;2;0;N
1239;TCP;Chrome;6.0;1366.4256157629152;825;DES;0.430395797660489;3;0;Y
1240;TCP;Chrome;6.0;1075.3237864292705;424;AES;0.4595901178764864;3;0;Y
1241;TCP;Chrome;6.0;614.4975181208079;459;AES;0.3192894676996372;2;0;N
1242;UDP;Chrome;4.0;228.93666952810923;383;DES;0.1759090040483179;2;0;N
1243;TCP;Unknown;4.0;72.56469237035178;297;AES;0.0449095274238148;0;0;Y
1244;UDP;Safari;4.0;143.55818413599965;370;DES;0.2991280139163629;1;0;Y
1245;TCP;Safari;1.0;694.6174051479081;255;AES;0.1844636354803164;2;0;N
1246;TCP;Chrome;4.0;631.4210356825379;506;AES;0.2161622856137894;1;1;N
1247;UDP;Chrome;4.0;2267.801844663462;346;AES;0.1396521953913632;2;0;N
1248;TCP;Chrome;4.0;2522.409010561621;546;AES;0.3258633086894854;1;0;N
1249;ICMP;Firefox;2.0;686.4303768854439;188;AES;0.2675426838781543;1;0;N
1250;UDP;Firefox;1.0;1473.2604326042745;566;AES;0.1023154090490099;1;0;Y
1251;TCP;Firefox;5.0;1338.1131288293786;666;AES;0.2982678396712128;0;0;N
1252;TCP;Chrome;7.0;1116.676881468945;101;AES;0.3504481404022829;3;0;Y
1253;TCP;Edge;5.0;460.06097103628514;574;;0.1046390099399937;0;0;Y
1254;TCP;Firefox;6.0;394.6588306064107;745;AES;0.2361070813022165;2;0;N
1255;TCP;Edge;3.0;245.3657653258061;258;AES;0.1950591455370236;1;1;N
1256;TCP;Firefox;2.0;2212.9038107838733;834;DES;0.6140630229528752;1;0;Y
1257;TCP;Chrome;3.0;1438.666502357997;583;;0.3187893917287739;1;0;N
1258;TCP;Chrome;5.0;155.9518104649557;358;AES;0.2774071742542772;1;0;N
1259;UDP;Chrome;6.0;232.777278618383;488;AES;0.2676099975165364;1;0;N
1260;UDP;Chrome;6.0;696.5332232129172;611;DES;0.3024140993766867;2;0;Y
1261;TCP;Unknown;5.0;427.0021937843058;515;AES;0.3680890894876224;1;0;Y
1262;UDP;Chrome;4.0;192.53461873223995;607;;0.8912857735011948;1;0;Y
1263;TCP;Safari;6.0;1252.93628721685;315;AES;0.3974818518182671;0;0;N
1264;TCP;Chrome;4.0;1.243468863329547;533;DES;0.3926497260147062;1;0;Y
1265;TCP;Chrome;2.0;336.3938019256012;217;DES;0.0193668577897524;0;0;N
1266;TCP;Edge;4.0;2120.012745829712;477;AES;0.2595151852616014;3;0;Y
1267;TCP;Chrome;4.0;1144.2571830731558;319;AES;0.3728367123948662;3;0;Y
1268;UDP;Edge;3.0;410.37564030625697;352;AES;0.1128676548177367;1;0;N
1269;ICMP;Firefox;2.0;2113.0060868860983;747;DES;0.1936863855865225;1;0;N
1270;TCP;Chrome;4.0;1848.519664846686;718;;0.129571055864966;1;1;N
1271;UDP;Chrome;5.0;43.21336711922096;621;AES;0.1258731758948336;2;0;N
1272;TCP;Chrome;3.0;109.51864669758284;281;AES;0.6561028721190241;1;0;Y
1273;TCP;Chrome;5.0;391.81288282291615;436;DES;0.4849765346581763;2;0;Y
1274;UDP;Chrome;4.0;2120.553496778557;742;AES;0.0615447328791353;1;0;N
1275;TCP;Edge;2.0;1487.3722625327068;528;AES;0.0269870290619454;1;0;N
1276;TCP;Edge;4.0;39.1519802412237;963;;0.3422770084675223;3;0;Y
1277;TCP;Chrome;4.0;574.4946034342047;578;;0.594686405784277;1;0;N
1278;TCP;Firefox;4.0;1019.0965693679144;538;;0.2577032134841375;3;0;Y
1279;TCP;Chrome;6.0;258.2856841627655;438;AES;0.6616596973109609;0;0;Y
1280;TCP;Unknown;8.0;1025.618109774428;526;AES;0.6612884483686535;2;0;Y
1281;TCP;Chrome;1.0;369.279857427132;469;DES;0.1106108974826786;1;0;N
1282;TCP;Firefox;3.0;256.2264734519358;641;AES;0.0890014084788859;1;0;N
1283;TCP;Firefox;4.0;398.8078564985494;691;AES;0.2145128822415224;2;0;N
1284;TCP;Edge;2.0;2409.505589337328;342;DES;0.1396427132664531;2;0;N
1285;UDP;Unknown;1.0;1885.585513837652;233;DES;0.5607148782834972;1;0;N
1286;TCP;Chrome;4.0;1962.2733657778672;132;DES;0.1740697613870035;3;0;Y
1287;TCP;Chrome;2.0;1994.7941649530776;601;AES;0.1898643961215774;1;1;N
1288;TCP;Chrome;5.0;157.07870697963898;279;DES;0.5261916724560596;3;0;Y
1289;TCP;Edge;1.0;1811.1639437724327;69;DES;0.0935119066937505;3;0;Y
